id,text,sentiment,
13666,look at the face of curropted naryan kaji 😡,Non Abusive,
21392,sasu aama li thrkuna parcha,Non Abusive,
18568,hoin haw yo machikne jhapali haruko anek kanda le you tobe nai kahoko x t haw,Non Abusive,
10250,hidnebani pareko.feri dhoka dnxe.,Non Abusive,
16688,randika xora doctor . madhar chut mula kate jasto katnu parne sale kukur, Abusive,
11076,i unsuscribe to you because you say turn off fackbook bal ta fackbook chalayra,Non Abusive,
17162,aruko paisha yasari khanu hunna plzzzzz,Non Abusive,
21630,be careful yo manche thik lage ko chaina.,Non Abusive,
21820,bikram dai yo muji khatey kun angle bata top reporter vayo dai ........., Abusive,
18188,play girl...don’t b sure ayush 🤪, Abusive,
27804,yoa masaly haru laai goly haan .., Abusive,
15687,yo krishma susddi le kina laxman and xiring lai 9 matra diyeko???? she knows nothing about dance..,Non Abusive,
25086,aba xodanu prdain baini lai lagne bela sochen ghar ma babu sirmati x vaner laj nvayko,Non Abusive,
13061,dope rapper rey sirupatey baki xa dherai ghamandi nagar,Non Abusive,
27690,rashmi ley yeti beijat garayera pani 8 points from resa myam this is disrespectful,Non Abusive,
17103,i think lahure le divorce dinai parcha yo keti lai coz c is not trust worthy anymore so too late usko regret garnu thulo kura ho but lahure le abo uslai accept garne ta kurai chaina arko kura bani parechhi chodna garo huncha c isn't innocent feri pachhi patta lageko bela hotel ma kya bolna sakya with regret bindas,Non Abusive,
19733,kasto bidambana jwaro aye ambulance le nobkne doctor le nachune... kasto din ayo.,Non Abusive,
25910,yo saala dhoti laie marnu prxa dhoti, Abusive,
21065,chor gagan t chorthrthe mantri ma k garis ani charpat kaila mudasxa yo van paila, Abusive,
10463,yo chutiyalai ramro ssanga samjaideeu pardeep sir, Abusive,
22274,yo mancha thick 6en,Non Abusive,
24336,yo tero over confident nadekha ta,Non Abusive,
18744,aaru sabai thikai ho bt yo interview line manxe chi halka oversmart lagyo hai...😡,Non Abusive,
16854,hoena kulman sir lai mahabir sir jasto tim lai dislike garney ta teyo 100% chor haru vastachari harule garcha dalale haru, Abusive,
26129,yo nani baseko style ni man paren malai 😠,Non Abusive,
11383,don’t get me wrong but candidly speaking show ko standard alik low nai cha 🙏,Non Abusive,
23376,baatoma chatpat bech salaa ho youn dnda garxs vata launu prny, Abusive,
24299,"ekdam bakwas.... k he useful things ko barema video banako vaye ,i would appreciate, but nepali kta le bideshi sanga bihe gardai ma k nai thulo kuro vayo,", Abusive,
31382,raksi bechne lai samatis,Non Abusive,
27387,yo mula damala pani ta india ma interview leda hindi mai linxa..pagal, Abusive,
26538,we have to remove from .nepali politics her..geeta dahal...,Non Abusive,
18712,nabal dhungana pani uneducated ghamad rahexa muji, Abusive,
17470,abo janta bevkuf bandina,Non Abusive,
25251,malai lagxa tiktok nepalma band navay samma kunai show safal hudain,Non Abusive,
17392,shame on u nepal police., Abusive,
31249,raju sir mula danthe saab corrupt xaa hoi pura system change garnuparxaa n naya enrollment ma pani clearness linuparxaa teha nii corrupt xaa hoi, Abusive,
22880,aaj kal junsukai party ko jitera aya pachi kaagle zai interview ma afanai naam matraline. is this fashion or they are proud of them self. 🤔 🙈🙉🙊🙏.,Non Abusive,
31077,my question to himalayan television “himalayan tv kun party ko ? “,Non Abusive,
14073,yo joshi. india rss ko agent ho, Abusive,
20984,chekha dina yo chore news media randi ko ban sala commission kore randi ko chora, Abusive,
26304,desh bigarne nalayek budahatu, Abusive,
15665,mero budaley kailey kinxa yel bike 😄 jailey jeep ma hidnu porx 😄😃,Non Abusive,
25143,renisha suddi lai out garnu paro next season ma,Non Abusive,
10536,kina hola manxe haru asal sriman asal srimati pauda ni bigrane xi 😡, Abusive,
14573,yesari program successful hudaina hai,Non Abusive,
13120,hare katisaro english english vanne comment this is why we are back l audaina padnus harek pailama worldwidely you need english for your shake for nations shake khali khot dekhauna khutta tanna matra ho yo npliharko kam openup yourself 😏😜,Non Abusive,
21089,hunat 50 100 rupaya khana payeka police,Non Abusive,
15798,aba arku marriage grnus hajur bhagne lei jor ko tamacha lgxa ane taha hnxa,Non Abusive,
21947,tero bauko sampati hora 😈, Abusive,
14461,bidhya bhandari vip ?? zero value for people,Non Abusive,
13515,"sanjeev kushwaha ra birat sen lai deshdhrohi bhanne haru ta uneducated ra egotistic mancheharu hun , hindi, english, tamil, telegu sabai herchan nepali movie chai hindi ma release na garne total nepotism…",Non Abusive,
10066,married vayxi maiti li at list vanu parxa galat ho 24days harako li budako famaly lay xcpt garnu huna,Non Abusive,
12955,rupesh chor raginama daya, Abusive,
23040,e ahsula papini poll xa thuka, Abusive,
24062,yasto doctor haru lai ra hospital lai kharej garnu parxa,Non Abusive,
25854,ejat fale yong yang limbu le,Non Abusive,
13317,jo nachna jandaina tyo safe jo babbal nachxa tyo out yo bayana,Non Abusive,
10300,xalkapat vrastachar ra thagi kati rahexa vanne koronale xarlanga paridiyo. yastai silly ra alxipanle kahile samma tikneho kunny.,Non Abusive,
24887,tero hat kailey bhachinxa khate. chor, Abusive,
17005,randikoban ghata answer pani sundena khatey haru yessai question mathi question tyoi pani ans dekoi xa he is addict.first be addict and see how is addicted person struggling his life fck you samaj 🤬😡, Abusive,
27739,hawa guff yrr hawa,Non Abusive,
18499,anmol k c acting not good.. 🚫,Non Abusive,
17359,"27.peace,prosperity ko guf laune panday.",Non Abusive,
10610,tero pani din gayo aba 😂,Non Abusive,
23390,nepali coment naaayera k bidesiko aauxata?,Non Abusive,
25800,parajuli saga interview garda ta muk fotdim hunxa hola, Abusive,
10138,ta jasto aaiemie lie mornu parxa, Abusive,
13532,aba jail ma gayera 10/12 barsha time spent garnu binit bro,Non Abusive,
24958,dipesh sir le vanuvako ekdam shai ho yo midia polish sarkar kam chaina,Non Abusive,
17143,mohan baidhe kata morexa 😂, Abusive,
15517,eh pagalni pal shah ra pande ko case farak cha hau....ufffffffffffff esto le k neya dincha hau, Abusive,
14279,desh bechne kai paxi lagera aile nii hidhdai x,Non Abusive,
24019,ha god yo.xore manxa kasto.kasto hunxa offff,Non Abusive,
14845,nirmal ji ra arjun ji 100% sahi hunuhunx sudip chaudhary lai treatment napugeko jasto x boka kaiko, Abusive,
10218,sidai training of apf on phewa kheldha views kam aauxa vanera hola . feri esto vo phewa lal ma re.,Non Abusive,
15422,haina hau makeup garna na aiey kina makeup garnu janey ramro na janey jhan naramro cohost 😂,Non Abusive,
26944,"one thing is always 100% sure, lawar is the one of the most ghusiya neta hoo! he is carrying gokule chor, animal 🦔🦟🐗 it’s gokulee! mdm sakya great 👍🏻", Abusive,
26247,yeso herda yo kt yekdam xatttuuuu xiixixi, Abusive,
31267,ronit dhamla is so stupid he takes tuition from ananya pander under alia 😂 supervision. atti murkha, Abusive,
16200,lag nabhako nakacharo politician naepal mai cha hau., Abusive,
17235,no need at all mcc for nepal,Non Abusive,
19669,yo damala le bujden kura,Non Abusive,
21492,tasta hatiyara laie bahini nacodnu hi jell ma purie sadnu parx papi laie, Abusive,
20140,kna asto gareko hola morepaxi tw shanti dinusss,Non Abusive,
25043,yesto narpichas women lai bahiskar garau, Abusive,
12684,dahal tmro budi ko film herena vanera nepali film herdaina vanna milxa . so called patrakar uneducated vaye paxi yestai yestai question garxan guest lai bolnai nadiney, Abusive,
14474,"sanjaira ko thau ma tyo kesina out hunu parney ahile performance ko bela dance birsinxa attitude badi vako,,",Non Abusive,
18426,hahaha sala reshi line mardai xa hahahahha, Abusive,
25826,yo manchhe prime minister !! chai kasari vayecha?,Non Abusive,
22110,yasto chha 😂🤚 mula pm ko adviser 😃, Abusive,
22075,shilpa ko nature thik xaina ekdam jhut bolxe ma ta shilpa is wrong keki sis don’t support her, Abusive,
17767,dhamale badi bolis khate tah, Abusive,
21611,reality j vayepani ...aauta ramro kadam chalda yesto controversial kura haru aaunu vaneko aauta ramro kura haina ...,Non Abusive,
17619,"yo randiko chora mc karmacharya, jaile kina joke hani bascha ?", Abusive,
11574,thank you bhusan dahal jyu but we don't need dipesh shrestha's lecture /advise to others.,Non Abusive,
13293,pawan gunda rip rip rip, Abusive,
12330,yo jocker ko tv ma koi na janu na hau.. yas ko sor sunna man chaina.. but i want to hear you gyanandra shai.., Abusive,
21460,"this is not janta janna chahahcha , this is only bimal sharma bolna chancha. yo bimal sharma ko show banda garnu paryo. stop going to sharma show. he is stupid",Non Abusive,
19329,sala pagal xa yo ., Abusive,
12165,c garde ko question garchha bastola ji common sense use garera question garna paryo,Non Abusive,
12329,ncell chor ho recharge garey ra phone garnu na paudai balance sakin xa, Abusive,
25994,rip jasmin ojha 😡, Abusive,
31744,use piece third husbend huna kslaii mon xa guyz???, Abusive,
22443,"we don't need any war. 17000 janata marera pugena ra? we are nepalis for fu**s sake. k ko bhote k ko baun k ko madeshi, desh banaum na kina ho jaat ko kura lyaune?", Abusive,
24024,rest in peace nepal police, Abusive,
23563,jabo gharma budi huda hudoi arkoi sanga hiddnylai ystoii grnu porxa thik paryxa balla khaiess,Non Abusive,
18919,yesto papi valulai fasi de, Abusive,
16709,tai na tui ko interview with these people,Non Abusive,
22106,aba tw aaathe vo hou nepal mm...omg..😱...,Non Abusive,
18713,timro ghosana patra anusar kaam vako vaye aile nepal singapore hunthyo buda. direct elect pm hunthyo.,Non Abusive,
31949,ma support ma xu timisang kutai na khanu divorce diye hunx kute vanu police complain garnu,Non Abusive,
10334,knowledge is zero mu* haru, Abusive,
16023,"moreover, i was not expecting the comments like ' you had already been here with your previous partner in this programme', 'estai huncha afu bhanda 7 barsha young partner bhayo bhane' etc from kirti subba who calls herself feminist. this clearly shows you are jealous of ina. either don't call them or respect all the artists whom you call.",Non Abusive,
13668,hiro hiroin singer my favourite ❤️❤️❤️ patra kar chai artha pagal boula nai ho raixa aaja tha vo sab le vanthe ho raixa 🙄☝️, Abusive,
27762,pagal jsntha rajako agenda desh kasari banawne agrnda lee na., Abusive,
31243,paisa rw views ko lagi arka ko byagtigat jiwan lai majak banauna paidaina. i request everyone reading this comment please report and dislike this video,Non Abusive,
13212,j vaneni sanju mam is not from dancing field,Non Abusive,
22457,suyog kaka runu lagyo 🤣,Non Abusive,
15099,we should boycott dhamalaaa!!!,Non Abusive,
10259,asbina singh murda bath, Abusive,
21523,yo kt sameer ghamnd hernu .,Non Abusive,
12971,kapil singh ko media chor, Abusive,
18579,joker of the year mr.suresh sunar 😂, Abusive,
15771,thukkaaa nalayak police aru ta sakdaina yestai yestai yestai, Abusive,
13443,ani preem geet 3 lai mattra tax lagny tyo vanda aagi release vako lai na nalagny testo ni hunxa bhubhan sir 🤣😂,Non Abusive,
13627,karwahi garnuss asta gharbeti lai randi valu aaimai,Non Abusive,
15865,tesko nagrita kharid grne,Non Abusive,
12646,she have no idea what she is talking! yegyamani sir we salute you 🙏,Non Abusive,
13597,"gau ma ghar xa ktm ma xaina tesaile teha baseko re ta, remove every one from there and let them stay at jungle in tarai",Non Abusive,
13684,bhrastachari ko mukh herding re.....hahaha 🤣,Non Abusive,
13639,yo aaimai kati vukxe yesslai khi tha xinaw yestwani kko maila sahakarmi xixi dhikar x talai 😡, Abusive,
11282,nepali airmy ko 1uta fighter jet ta xaeena tyoe thotro helicapter kati dekhaunu,Non Abusive,
15654,k lagxa timi haruko bakbas kura hamile herdine ray thu,Non Abusive,
19646,satosh sir finally video aayena k vayo tyo keti aauta ashu na khaswko dekhda tw pakai pani keta sanga lageko xa jasto lageyo,Non Abusive,
31810,yasta ghar wala lai ktm bata hataunu parxa,Non Abusive,
10622,yo tapay boulayo k vako hola umrena napaudai ko 3 paat jati jole j vaneni last ma chaine vaneko family nai ho so be humble be polite n take a decision wisely natra yetro name fame gone, Abusive,
26330,pardeep aba mathi uthny vyo vnyra nai khutta taniraxan,Non Abusive,
10037,khate damalaaa kastooo bol x yarrr, Abusive,
13847,beula ni runxan beuli po runxan,Non Abusive,
22742,daju bhai 100% sahi lagyo yo kt maha khatam rx,Non Abusive,
19361,lahure dusman lai kasari xapkaunu parx sala musalman 2 tukra banaide, Abusive,
16515,prem geet 3 india ma flop huncha 😂,Non Abusive,
26637,hehehehehehehe patrakar english audiina re,Non Abusive,
15792,koe ta sir 2 mobile lana napaune halla ayo ta... hawa gaf dncha galaxy news,Non Abusive,
11613,thuka sharkar loot aiejaie janta laie kati lootna sakxss, Abusive,
15689,mcc pas garn hudaina hii,Non Abusive,
16334,ke garne t marne ab, Abusive,
13328,2 telented parashmani r bimal ko bichama rokka 😃😄😃😄,Non Abusive,
22290,sala rande ko chro rice rip 😡, Abusive,
26572,vote for sameer sala dead expiry haru lai laat hannu parcha,Non Abusive,
16582,mula camera men aalu nai raxa, Abusive,
13798,baira nepali vitra parliament ma hindi kina????,Non Abusive,
13571,yo presenter le bolnai didaina raicha. fire your question and then let her answer.,Non Abusive,
20073,prakash saput dai le kabata lerayera hit banaidyo yr jasto ne model hune raixa vanne aaja thapaye she is so dumb, Abusive,
18937,video ta sad para ma dekhako xa herdina ma ani to background music k ho tait,Non Abusive,
17062,kati selfish yo chora manxe,Non Abusive,
13494,aaja voli kaa nethaa sop khatey hunn, Abusive,
24385,1lakh rin lina lai 20%ta bank le nai khai dinx ra manxe sang 1lakh ko interest linx bank haru le ..ra 36% interest linx,Non Abusive,
,Desh badalxu vanera hineka haru aafai badliye..,Non Abusive,
,Tesaile Sabai milera vanau Gulaatantra Jindabaad,Non Abusive,
,10 barsa continue prachanda le yo desh ko netritwa garna pako vaye Yati bela samma hamro desh Nepal arkai vaisakthyo,Non Abusive,
,"Raja Birendra le Yi hatyara haru lai pailai sakhap parna parthiyo, daya nagarna parne thiyo. Aja esto bijog hudaina thiyo Nepal ko awastha !",Non Abusive,
,Yeah maile pani aaja yes bisayema sochi rathe aaja yo video banayera jhan aware garaunu bhayo . Thanks for this video 😊,Non Abusive,
,"Only reason, “taile k garna sakchas?”. No fear on consequences of action. And the psychology of घमन्ड, confidence, etc gets boost up more.",Non Abusive,
,FASI  KO  NIYUM  NAVAYE  SAMMA  NEPAL  MA   VRASTRACHAR   ROKINDAINA  ..  LEKHERA  RAKHNU ..,Non Abusive,
,Well said daju  ,Abusive,
,o roast Kam gaule haru Lai hepeko type feel vayo. Ratan rw gaune ko relationship chai kasari banyo bro. Do you even know the standard of gaules nowadays?,Abusive,
,Ratan le aaile ko video ma last ma diss hanyo hai savage solti lai,Abusive,
,syavage bro le biki roaster vanne gu ko 7 pusta lai pugne gari chak hanisakyo.,Abusive,
,Dami roast Hanis you khusiyali ma mero lado kha muji,Abusive,
,asto rost na han Hanne VA paila Maro lado Khana aija,Abusive,
,Jati hageyaa  ni tero  video maa  tesko jati  views  aaudaina,Abusive,
,Ratan Karki beijati vayera viral vako ho....🤣and its a fact nepali ko bejat gareko xa sala khatey,Abusive,
,ani ta jasto muji lai kina biki ley reply dena paryo ra jathooo,Abusive,
,Finally aayo my fucking boyyy syavageee.. ❤️❤️❤️❤️ never change boi never change .. always waiting for these types of content,Abusive,
,Yo manxey bolekai mann pardaina  malai × 2,Abusive,
,Bro yp dona thapa ko barema detail ma banam na video yesko waihat content kasari herira chan manxe le,Abusive,
,"la mula kasam kha, k sacchai taile dona ko name paila sune thenas?therrei guff nade bro watchtime badaune new ma hawa hawa dailogue nabol",Abusive,
,Speed ta herda funny xa tyo ta purai character honi tara yo dona chai aautari ho,Abusive,
,Makasam k yesto runche manxe jindagi maa dekheko thina muji lai kei vanni bittikai runa thalxa,Abusive,
,vak muji pitai khalas,Abusive,
,Film bana afai sale kukur,Abusive,
,Motayera gala halexa moraa,Abusive,
,tero bichar tero chak vitra haal,Abusive,
,Tero comment ni aafnai condo. Ma hal,Abusive,
,Sale ke chora chori vaneko . Mukh smalera bol . Sale muji,Abusive,
,K ho syavage so called Bhai? Kam xaina pakhe,Abusive,
,Last ma esle ni youtube ma hagerai chodyo,Abusive,
,Lamo mero comment ni aayxa ta,Abusive,
,Ta mzi pani kei gatilo xainas vai😂 Aajasamma kasailai ramro vanyaa xainass taii mzi hero vaiss,Abusive,
,Muji katro kapaal banako,Abusive,
,"guu khau daii, xora xori haina hami timro 😢",Abusive,
,Gar na reaction... Hami Muji haru ley Gar bhanchhau bhanne ta thaa chha nii... reaction video aaja post gar,Abusive,
,Hasauchha yaar yo muji savage ley ta...hahhahahahahhahahahhahahahahhahahahhahahahahahahhaha... Duitai lai diss hanirachha lamo ley,Abusive,
,Tw Kun desh ma xes van tw Muji,Abusive,
,Tw na pugna sakni desh ma xa tyo muji,Abusive,
,"Torpey muji, boli k hoo 🙄",Abusive,
,Bro bolni tarika hunx ni k ta ta ho broo timhru timi Bolna audena ???🙄,Abusive,
,K vayo muji lado jasto gardai xas jatha.,Abusive,
,Ta xakka ho ? Nail polish laga xas tw Bhai ? 😂,Abusive,
,k xa ghorkotte muradar gais canada kuire ko gu khana,Abusive,
,Boulais Kya ho Muji tr Tero vedio khatra xah muji,Abusive,
,Dhangadi Bata belka 9:45 Baje ktm gangallal hospital Jana birami liyera aako.mahanagar ko ambulance Lai call gareko 2ghanti Mai call uthyo ra ekchin Mai airport aaipugyo Lina.   Mug sab kura maa criticism niskidaina jabarjasti nikalinxa taile jastai🤬,Abusive,
,Bro like fuck muji k ho k yr yo ma ta india ma matra dharma ko yesto chutiya pan raixa bhaneko tara nepal ma ni yesto halat xa yr bro,Abusive,
,When as a society are we going to change,Abusive,
,People saying joke funny thiyena haso lagena ani muji hasenas bhndai ma jail haldini,Abusive,
,Bro like wtf,Abusive,
,They're selling followers ani people buying them pani kasto MURKHA haru,Abusive,
,e-beggar ayo vandai ma asli artish chai dubya haraya gyab vaya dharti bata bilupta vaisakya 😂😂😂 yo line maila auta video ma sunya  jastai lagya thiyo ta 😂😂😂,Abusive,
,harami manan 6mahina ma palat gaya😂😂😂,Abusive,
,This world is fucked up. Talent ko kadar nai chaina .. yesto vdo ma views chaina   ary chu**ya vdo ma lakh lakh chaa . What k thisss ..,Abusive,
,"I totally believe this fucking tiktok is a bull shit app..Namuna namuna dekhna painxa tiktok ma .i dont mean to all ,someone are creative also .",Abusive,
,Hallauna chhodnai vayena ni,Abusive,
,Guu lai ek choti ajha chalaunu paryo😂😂😂😂,Abusive,
,Mg vlog gar hai,Abusive,
,Suhayana reaction le vlog gar ha tha,Abusive,
,Swastima khadka = rastria vauju,Abusive,
,She is´t a #Rastriya Vauju But Also a #Rastriya  Mutu.. 😍😍 ... She Deserve It... ✌✌,Abusive,
,Good good balla darauna xodixas vai ramro lagyo yesto muji sanga daraunu ni hunna proud of you vai yo muji khatelai ajhai roost han,Abusive,
,Dona is the face of cheapness 😂,Abusive,
,Yo geet gaune dona lai  xapre no 1 ko aaward dinu parxa😂,Abusive,
,Good bro... Rap ko nam ma hageko dekhna sakeko thina balla ananda vayo..,Abusive,
,Hoina yo feri muntis anuhar harna hoina anuhar dekhera thukna aakoo,Abusive,
,Sᴜɴ ᴍᴜᴊɪ ᴛᴀ ᴊᴀᴛʜᴏ ᴀᴀᴘʜɴᴏ ᴅᴜᴍ ᴍᴀ ᴋᴇʜɪ ɢᴀʀɴᴀ ɴᴀ sᴋᴇʀᴀ ᴀʀᴜ ᴋᴏ ᴠɪᴅᴇᴏ ʟᴇ ᴠɪᴇᴡs ᴋᴀᴍᴀɪ ʀᴀᴋᴏ xs ᴋᴇ ɢᴀʀɴᴜ ᴛᴇʀᴏ ᴀᴀᴘʜɴᴏ ᴘʀsɴᴀʟ ᴠɪᴅᴇᴏ ᴍᴀ 100 ᴠɪᴇᴡs ᴘᴀɴɪ ᴀᴀᴜᴅɪ ɴᴀ,Abusive,
,Geda jsto roast😂,Abusive,
,Vaii taile sorry vanera video post garera mafi pauxas socheko holas never .....wait & watch ...tero sajaya dine xam taile kasari mukh xodeko rahexas family ko barema pani bolexas...,Abusive,
,Muji khub mai hu vanthis ta dona ko vdo delete hane xas ta thukka muji,Abusive,
,Bacheya het haii vaii morlas feri😡,Abusive,
,Kathmandu ma bhetis bhane jhappad chai jhanchas bhai,Abusive,
,Muji open ur comment option on ur last video,Abusive,
,Oi muji arki ko family ki barea mah sochera bolnu sakdin thiess,Abusive,
,यो muji ले dona लाई sorry भनेन भने सबै youtuber हरु मिलेर नवपरासी गएर कटा हान्नु पर्नि,Abusive,
,Dona Lai xoyesi viral vyo yo kto natra asko anuhar zoo ma lagera zoo ko bagh Lai Khana diyeni bagh le xi vanxa kukur Lai diye ulti garxa,Abusive,
,Yee latest video ma comment section on garr yeee pakhee,Abusive,
,Jatha la private garaxa pachana kya ho prachanda ko xoro Lai,Abusive,
,Aruko baba amma lai bhanu banda agadi afno baba amma xa banera sochena kya ho,Abusive,
,Ki baba amma bena ko baccha ho kya ho yo,Abusive,
,Hahaha ta nii vusya kukur ta hos ni vai 😂😂,Abusive,
,Dai roast banda nagarnu hai tyo dona lay j roast payo saai payo muji dherai nautanki garxa tyo muji lay ani tesko baccha bacchi fan haru tesko lagi rudai aauxan comment ma,Abusive,
,Ta mu thik lagthyoo tara ta mg ko dona ko family samma pugeko thik laguna mg mali chindqinas tara talai chinxu l8ve vetxa hola katai na katai talai rost live hannu maan xa talai follow garthee tara mg ta manxe paat raixaxs mg ghin lagyo mg,Abusive,
,Dona daju batw chineko eslai maile aaile samma dekhethena yo Manche lai maile😆,Abusive,
,Aaru ko ijjat ko kura garne paila aafno ijjat k xa tyo hernu ni,Abusive,
,Jhat ko attitude 🙄😊,Abusive,
,Aru ko pargati dekhna sakdainas khatey.jaile  aruko videoma mukh xardai j chaiyo tei word use gardai roast hanxa khatey.khatey manxeko video jaile khateynai hanxa.,Abusive,
,Toh mqchkineq lai Ksm vetta Vanea katxu,Abusive,
,"Live ma ta ""Gand ma dam cha mero"" ani tyo roast wala video hataudina 5 ota lawyer ready pareko bhaneko haina khai ta lawyers?? lawyer le nai eslai youtube quit hande bhanecha ki k ho",Abusive,
,Oi bikki aruko barey ma ali bichar garera bol natra bato ma hidne bella ma kaha bata jhapar auxa timle thapauna bhujis. Im talking about Dona bro😡,Abusive,
,Kahtee army ko kura garxa army select huna matrw kate mahat kate training chaynexa nii tuo ghr baseyrw bolni lai ke tha...slect vye paxe ko training kasto hunxa talai ke tha....tw ghatt 1 week full army training garerw dekha toilet ma basna pane sakdinas kate ko pain bata jana parxa bala bujxas bala tha pauxas army ko kate respect hunxa vneyrw,Abusive,
,Bro Tyo muji cholote bhanne muji le laaj pachayara vdo banaudai cha ta testa lai laaj chaina kina bye bye nabahana bhai come back,Abusive,
,Contain sakeyo ke kaho mg ko tai vayara dona dai seta newkhojako ho,Abusive,
,Yo machikney ko ho tw kaha vetxa ma sanga ek choti vet lo Vai,Abusive,
,Machikney torpey jhussey yek thappad hanyo vane coma ma pugxa hola Dona vai  lai niu khojne pakh mujhi siddhis aba ta,Abusive,
,Yo muji ko boli sunda pani sidai sale ko boli banda gardiu jasto lagxa,Abusive,
,Laro Josto roast,Abusive,
,Sut Vai Muji Roast Video na Bana,Abusive,
,athaa chor Atangbadi jastai xa,Abusive,
,Yesta lai kola subscribe garxa yr,Abusive,
,Batoma vetey vaney ni hat rw khutta tw vachinx hola asko.naramro jatilai sabailai marndinu paya ni Kati Santi hunthyo hola,Abusive,
,Kasto muji raixa rada ban,Abusive,
,ta muji afu le afulai k samjida raixa bhanya😂 aile ta runa lais ta bhai. haso lagni yr😂😂😂😂😂,Abusive,
,Bhusiya kukur roirako cha re ?haha babu arko bhusiya le nai bhusiya lai bhusiya bhaneko tw suhayena ni😂,Abusive,
,Toh muji lai ja vetchu tai handinchu bujis tero anwar maja leh chineko chu,Abusive,
,Plz yo manchay tapai horo ko maya ko n eajat ko like chaina soo plz unsubscribe garum austo manchay lai ani bala sabak sikxa n Toilay YouTube ma maf magay ra k hundaina chưma goye ra maf magay ni tho mafi garnay like chainasss,Abusive,
,Dai tesari aruko life laii personal rup ma gali garne hoen ni hajur le whole nepal indean army lai gali bejjat garnu vako xaxya timi daii ko. Soch,Abusive,
,Jsko mg dam hudaina tyo mg bhukera kai hudaina,Abusive,
,Mg bikki Katey Rana banw mgg. Katey vikary bona dae laii jpt vanxash mg lai vnn mg bau lay k kako xa tero mg,Abusive,
,Muji k bolnu parca ko sga vanera thahudaina kasaiko bau ko barema bolnu vanda agadi 20 choti sochxas aba chikney tero chanel guard hunca,Abusive,
,Kata maryo rd ko xora thulo kura gardai thiyota mukh xoddai dona ra usko family lai gajadi,Abusive,
,Dhinchak pooja ko bajayyyyy😅,Abusive,
,Babu unsubscribe gardiye bau vaneko bau uunxa muji arka bau lai pani respect garna siskhera aaijha,Abusive,
,Thukka radikoxora kasto sanskar ma hurkis?,Abusive,
,Chor jasto po raixata herdhani arulai garni yestolayni roast thait,Abusive,
,muji afnai reaction ma roast han jatha vnney bela dona Dai lai ris ma Tero live ma vnis ani aile sorry vnxas vnnu vnda agade Sochi's taile so kasailai kai vnnu vnda agade think before you speak muji bikki ho ki Nikki ho,Abusive,
,Aja bata thik lagnu chodyo yo haffsi,Abusive,
,Xakka Roaster bikki lai Report han,Abusive,
,Makasam hola timro content k ho bey..ani yestho muji le dona thapa lai content vayena vanxa muji auta gatilo xaina roaster le gali na gali rost huna ra muji...yo chikne ko boli sunara content thuka muji,Abusive,
,Carryminati from ratna park Muji xka radiko xori😂😂😊,Abusive,
,Radikochora bikiroaster jata vetxas tetai pitai khanxas,Abusive,
,Tero roast lai ratting garyo bhane lamo ratting nam bhane chiz ni haraunxa,Abusive,
,Khatey ko xora ho yo muji afno bau ko ijjet grna na sakni khatey roaster muji,Abusive,
,K boleko hau lamo camera lai jiskai raxan,Abusive,
,Thukka paji daka mula ahele galti vayo vanera mafi mag chas,Abusive,
,Aukaaat ma basss maxiknyyy lutey,Abusive,
,Tero thopra nai roast jasto cha k roast garchas arka lai khatey,Abusive,
,Yo radi chewse mero agadi chai nadekhum,Abusive,
,Yo ta aaphu lai Gunda sochne reyxa muji,Abusive,
,yo muji drug use garxa 100% anuwar narammro vaye ni beura ta rammro hunu parxa ni,Abusive,
,Manxe ni khoya jasto raixas🤬,Abusive,
,Tero ama ka xa van ma chekeyra tau vanda ramro janmauxu,Abusive,
,Tw muji Tero ama lai vhn ma chikini,Abusive,
,Negative bataa positive ni sodas hunxaa mulaa saagg,Abusive,
,Kukur nai raixa ni bhai timi ta,Abusive,
,Geda jsto vdo banauxas mula,Abusive,
,Sai ho dai mali Jo Jo mon pardaina tapie la tai tai rost handai hununxa 😂hate tw hoina Tara ne mon nai pardaina kina hoo kina yoh thorpa har,Abusive,
,Daju yesto fuchhe ley roast handa chickhe ley promotion jastari laxa aaba,Abusive,
,Kalo fussy bata janmeko vloger yestai huncha hola.,Abusive,1592
,Yasto yasto bewakoof haru lai invite garna Banda gara hai.. yo balen Shah najik kaa content creators haru hamesa kina unko Ra rsp KO barema negative Kura garneharulai Matra invite garxan??,Abusive,
,this guy is a joke not a doctor,Abusive,
,"awani tutisakeko, anuhar herda swasni le kutisakeko!",Abusive,
,Nepal ma paisa vayo vani GU faldeye pani bikxa 😂,Abusive,
,After watching this video Nepal police may be like Pakad chikney lai.,Abusive,
,testo hunxa mugi Malai tha xaina 😂,Abusive,
,"Apurbhe ko sense of humor ta guuu nai xa...ali kam bolne gara bro tippani interesting hunxa.....padeko jasto kura garxa....kura guu nai vayeni utsav dai ko jaasto heavy huna parxa, constipated guu",Abusive,
,Sacar - ladoo kha is always epic,Abusive,
,Kasta muji laai neta vannu parni xixixi khate,Abusive,
,"Balen ko barema Bolna suhayena,haisiyet pugena hau basnet jii ra tapai jasto balatkar ko arop lageko manxe ley balen birudda boleko kasaile pattaune bala nii xainan",Abusive,
,talai  corruption  ko neta da....... yeslai bhagwan kin na nalageko kuni 40 barsa desh lutnae lutera puganae madae pravata,Abusive,
,Yes ko juibro ma chaku lagideu deu  sher Bahadur ko jasto,Abusive,
